7.460698725481051952e-14 7.467872179966761337e-02 7.999999999999998224e-01
2.500000000007496226e-02 -4.301615235841076412e-01 7.999999999999998224e-01
5.000000000007531753e-02 3.496210801951988856e-01 7.999999999999998224e-01
7.500000000007567280e-02 -7.010975304094593241e-01 7.999999999999998224e-01
1.000000000000760281e-01 1.343446252624723058e+00 7.999999999999998224e-01
1.250000000000763833e-01 2.855531945738931654e-01 7.999999999999998224e-01
1.500000000000767386e-01 -4.053243187520756408e-01 7.999999999999998224e-01
1.750000000000770939e-01 2.038282223578512742e+00 7.999999999999998224e-01
2.000000000000774492e-01 1.868637919391730406e+00 7.999999999999998224e-01
2.250000000000778044e-01 2.027100941845358051e+00 7.999999999999998224e-01
2.500000000000781597e-01 2.281149295471387006e+00 7.999999999999998224e-01
2.750000000000785150e-01 1.412466973643727641e+00 7.999999999999998224e-01
3.000000000000788702e-01 2.454694971180760632e+00 7.999999999999998224e-01
3.250000000000792255e-01 1.307059704481446261e+00 7.999999999999998224e-01
3.500000000000795808e-01 2.985297479211546090e+00 7.999999999999998224e-01
3.750000000000799361e-01 8.236111798828886776e-01 7.999999999999998224e-01
4.000000000000802913e-01 2.061808216068879318e+00 7.999999999999998224e-01
4.250000000000806466e-01 2.711430002418012464e+00 7.999999999999998224e-01
4.500000000000810019e-01 1.159238834272702690e+00 7.999999999999998224e-01
4.750000000000813571e-01 1.873455330227596249e+00 7.999999999999998224e-01
5.000000000000817124e-01 1.890262524940151678e+00 7.999999999999998224e-01
5.250000000000820677e-01 2.900120538081850441e+00 7.999999999999998224e-01
5.500000000000824230e-01 2.792323821785593907e+00 7.999999999999998224e-01
5.750000000000827782e-01 2.835322225671262686e+00 7.999999999999998224e-01
6.000000000000831335e-01 3.739452401465587883e+00 7.999999999999998224e-01
6.250000000000834888e-01 2.179927051643119285e+00 7.999999999999998224e-01
6.500000000000838440e-01 3.307615403980936009e+00 7.999999999999998224e-01
6.750000000000841993e-01 3.088102201033589012e+00 7.999999999999998224e-01
7.000000000000845546e-01 4.042346287634778434e+00 7.999999999999998224e-01
7.250000000000849099e-01 3.683825460548487030e+00 7.999999999999998224e-01
7.500000000000852651e-01 3.887857508520660588e+00 7.999999999999998224e-01
7.750000000000856204e-01 4.234121307624519659e+00 7.999999999999998224e-01
8.000000000000859757e-01 2.660073795184121792e+00 7.999999999999998224e-01
8.250000000000863309e-01 3.286322497710241208e+00 7.999999999999998224e-01
8.500000000000866862e-01 4.040702796059623125e+00 7.999999999999998224e-01
8.750000000000870415e-01 5.031505778855947852e+00 7.999999999999998224e-01
9.000000000000873968e-01 3.775193205595993362e+00 7.999999999999998224e-01
9.250000000000877520e-01 3.378360390113680722e+00 7.999999999999998224e-01
9.500000000000881073e-01 4.206862245647727150e+00 7.999999999999998224e-01
9.750000000000884626e-01 3.788844602587349897e+00 7.999999999999998224e-01
1.000000000000088818e+00 4.020149737500148035e+00 7.999999999999998224e-01
1.025000000000089173e+00 4.471020939966567909e+00 7.999999999999998224e-01
1.050000000000089528e+00 5.239992636228063105e+00 7.999999999999998224e-01
1.075000000000089884e+00 3.412399820153638075e+00 7.999999999999998224e-01
1.100000000000090239e+00 4.237684216054592667e+00 7.999999999999998224e-01
1.125000000000090594e+00 5.338585316083499066e+00 7.999999999999998224e-01
1.150000000000090949e+00 4.304521379255785263e+00 7.999999999999998224e-01
1.175000000000091305e+00 4.643400930675706917e+00 7.999999999999998224e-01
1.200000000000091660e+00 3.893099229932769134e+00 7.999999999999998224e-01
1.225000000000092015e+00 5.182094327524414012e+00 7.999999999999998224e-01
1.250000000000092371e+00 4.171823590358279432e+00 7.999999999999998224e-01
1.275000000000092726e+00 5.105601862746805608e+00 7.999999999999998224e-01
1.300000000000093081e+00 5.262357918657059486e+00 7.999999999999998224e-01
1.325000000000093436e+00 4.178798400430427051e+00 7.999999999999998224e-01
1.350000000000093792e+00 3.876656593695141595e+00 7.999999999999998224e-01
1.375000000000094147e+00 4.126720523451872680e+00 7.999999999999998224e-01
1.400000000000094502e+00 5.129885439986150431e+00 7.999999999999998224e-01
1.425000000000094857e+00 5.416486470469212833e+00 7.999999999999998224e-01
1.450000000000095213e+00 5.549843760866398412e+00 7.999999999999998224e-01
1.475000000000095568e+00 6.166727522650642612e+00 7.999999999999998224e-01
1.500000000000095923e+00 5.088565795625964228e+00 7.999999999999998224e-01
1.525000000000096279e+00 5.335036844282466717e+00 7.999999999999998224e-01
1.550000000000096634e+00 4.575017873002355628e+00 7.999999999999998224e-01
1.575000000000096989e+00 4.613898907310314712e+00 7.999999999999998224e-01
1.600000000000097344e+00 6.174701347973837073e+00 7.999999999999998224e-01
1.625000000000097700e+00 4.757219852562528217e+00 7.999999999999998224e-01
1.650000000000098055e+00 5.870209577041872961e+00 7.999999999999998224e-01
1.675000000000098410e+00 4.216945462042620107e+00 7.999999999999998224e-01
1.700000000000098765e+00 5.257390587203868648e+00 7.999999999999998224e-01
1.725000000000099121e+00 4.181590874233780397e+00 7.999999999999998224e-01
1.750000000000099476e+00 6.087787550821484928e+00 7.999999999999998224e-01
1.775000000000099831e+00 4.662422338602741689e+00 7.999999999999998224e-01
1.800000000000100187e+00 5.527436017384353306e+00 7.999999999999998224e-01
1.825000000000100542e+00 6.146621897140548185e+00 7.999999999999998224e-01
1.850000000000100897e+00 5.372347539965787178e+00 7.999999999999998224e-01
